DDate,DOpen,DHigh,DLow,DClose,Volume,OpenInterest,NumericDeliveryMonth,UnAdjustedClose,?,??
19960930,1.435968205,1.436568205,1.431668205,1.434968205,18956,67402,199612,1.28889197,19292,71048
19961001,1.434968205,1.438268205,1.433368205,1.434368205,10889,66415,199612,1.28830522,11173,70218
19961002,1.433568205,1.435968205,1.427568205,1.428068205,26041,70697,199612,1.28204656,26113,74533
19961003,1.428268205,1.432068205,1.426968205,1.429468205,15704,68958,199612,1.28341565,15741,72823
19961004,1.429668205,1.432968205,1.427168205,1.428068205,20461,68818,199612,1.28204656,20674,72669
19961007,1.428668205,1.431068205,1.428268205,1.428868205,15108,68236,199612,1.2828289,15360,72091
19961008,1.428868205,1.435168205,1.428268205,1.431868205,13814,67967,199612,1.28576264,13959,71817
19961009,1.431068205,1.432968205,1.428468205,1.431068205,14675,66724,199612,1.28498031,14754,70566
19961010,1.431668205,1.432968205,1.427568205,1.431068205,12280,66230,199612,1.28498031,12349,70060
19961011,1.431068205,1.432068205,1.427368205,1.428868205,12352,67801,199612,1.2828289,12826,71899
19961014,1.429268205,1.431068205,1.428268205,1.430868205,4153,67345,199612,1.28478473,4182,71469
19961015,1.430068205,1.430668205,1.419868205,1.420468205,25795,69690,199612,1.27441883,26503,74160
19961016,1.420068205,1.424168205,1.417968205,1.421868205,18354,70665,199612,1.27578791,18613,75231
19961017,1.421068205,1.423568205,1.416168205,1.418168205,23781,73152,199612,1.27207183,24612,78022
19961018,1.419068205,1.421668205,1.416768205,1.418568205,14984,73703,199612,1.272463,15015,78581
19961021,1.419468205,1.425368205,1.417968205,1.424768205,18329,73486,199612,1.27872165,19083,79067
19961022,1.424968205,1.436368205,1.423968205,1.433568205,30979,69358,199612,1.28752289,31098,74936
19961023,1.433568205,1.438468205,1.430268205,1.435968205,44217,64368,199612,1.28986988,45044,70423
19961024,1.435568205,1.438468205,1.432968205,1.437068205,16247,62895,199612,1.29104338,16333,69000
19961025,1.439068205,1.440268205,1.431468205,1.435968205,27271,59908,199612,1.28986988,27424,66015
19961028,1.434568205,1.439468205,1.432068205,1.437068205,16807,59728,199612,1.29104338,17005,65899
19961029,1.437468205,1.448068205,1.435568205,1.445568205,28929,57499,199612,1.29945345,29113,63734
19961030,1.445568205,1.449468205,1.442768205,1.444568205,25116,57641,199612,1.29847554,25357,64024
19961031,1.444168205,1.444168205,1.436868205,1.437868205,19739,57677,199612,1.29182571,19946,64072
19961101,1.438068205,1.444768205,1.433368205,1.441068205,28074,58497,199612,1.29495504,28444,64877
19961104,1.442768205,1.445668205,1.438468205,1.444168205,14296,58135,199612,1.29808437,14732,64803
19961105,1.443768205,1.446068205,1.434368205,1.437668205,21837,58608,199612,1.29163013,21972,65267
19961106,1.436368205,1.441268205,1.430268205,1.438268205,20075,59533,199612,1.29221688,20226,66215
19961107,1.438068205,1.452568205,1.437668205,1.441768205,34159,59121,199612,1.29573737,34268,65853
19961108,1.441968205,1.450568205,1.440868205,1.449268205,30026,61463,199612,1.30316953,30704,68658
19961111,1.450068205,1.459768205,1.448268205,1.458468205,26617,64981,199612,1.31236193,27301,72454
19961112,1.459968205,1.462168205,1.444168205,1.445368205,32627,62497,199612,1.29925787,34056,70502
19961113,1.445368205,1.450368205,1.444768205,1.447468205,14604,61879,199612,1.30140928,15362,70251
19961114,1.446868205,1.449068205,1.441968205,1.444368205,17791,61192,199612,1.29827995,18286,69510
19961115,1.444768205,1.448468205,1.442768205,1.444568205,13090,61601,199612,1.29847554,13351,70001
19961118,1.447068205,1.453768205,1.445168205,1.450568205,19477,65613,199612,1.30453861,19880,74072
19961119,1.450768205,1.451968205,1.446068205,1.447068205,10412,63034,199612,1.30101812,10813,71603
19961120,1.447068205,1.457268205,1.446868205,1.454568205,20473,65905,199612,1.30845027,21105,74849
19961121,1.455668205,1.456068205,1.449268205,1.453768205,14390,65749,199612,1.30766794,15035,74910
19961122,1.453768205,1.454568205,1.443568205,1.445568205,24148,64080,199612,1.29945345,24523,73296
19961125,1.444568205,1.444568205,1.431068205,1.431868205,53023,64707,199612,1.28576264,55309,74056
19961126,1.432268205,1.433768205,1.425768205,1.430268205,22616,65552,199612,1.28419798,23618,75132
19961127,1.430468205,1.432968205,1.426168205,1.427168205,12947,66011,199612,1.28106865,14019,75690
19961129,1.423568205,1.424168205,1.417968205,1.418968205,15782,66917,199612,1.27285416,18058,76738
19961202,1.418368205,1.418568205,1.401168205,1.403668205,42093,73392,199612,1.25759869,49786,86705
19961203,1.402268205,1.408568205,1.390768205,1.403668205,40802,69876,199612,1.25759869,51323,88307
19961204,1.404268205,1.405068205,1.395068205,1.400568205,19273,68079,199612,1.25446936,23433,88408
19961205,1.400368205,1.412468205,1.398168205,1.407968205,22374,65722,199612,1.26190152,26996,87247
19961206,1.407368205,1.426168205,1.403668205,1.410868205,34213,63594,199612,1.26483526,43159,88813
19961209,1.408068205,1.411268205,1.401868205,1.402668205,24114,32653,199703,1.26346618,63119,87676
19961210,1.402668205,1.408268205,1.401668205,1.405968205,15089,37378,199703,1.26679109,22784,89039
19961211,1.406368205,1.422168205,1.405968205,1.418268205,29133,38911,199703,1.27911282,36981,86185
19961212,1.418468205,1.420468205,1.410468205,1.414168205,18912,40530,199703,1.27500558,24042,84767
19961213,1.414768205,1.418068205,1.403768205,1.404968205,24965,47004,199703,1.26581318,32058,87462
19961216,1.402468205,1.413368205,1.401668205,1.410468205,13822,46804,199703,1.2712895,17352,84583
19961217,1.411868205,1.414768205,1.407368205,1.408268205,10692,47079,199703,1.26913809,10760,53136
19961218,1.409068205,1.410268205,1.403568205,1.406368205,10420,47086,199703,1.26718226,10493,53143
19961219,1.406568205,1.409068205,1.397368205,1.402468205,16916,47524,199703,1.2632706,16976,53596
19961220,1.402468205,1.408068205,1.399868205,1.405368205,8362,47184,199703,1.26620434,8373,53262
19961223,1.406768205,1.407168205,1.401668205,1.403368205,4362,47416,199703,1.26424851,4384,53493
19961224,1.402868205,1.404568205,1.401268205,1.401468205,2506,47796,199703,1.26229268,2517,53884
19961226,1.403568205,1.403968205,1.401268205,1.403568205,3982,47694,199703,1.26444409,3988,53784
19961227,1.403768205,1.404168205,1.399268205,1.403368205,7005,47243,199703,1.26424851,7051,53327
19961230,1.404368205,1.405168205,1.400468205,1.402868205,6497,46678,199703,1.26366176,6896,53036
19961231,1.403268205,1.419268205,1.402268205,1.416568205,34860,52745,199703,1.27735257,34895,59115
19970102,1.409868205,1.416868205,1.409868205,1.414768205,23135,52649,199703,1.27559233,23160,59032
19970103,1.413368205,1.413368205,1.391468205,1.394768205,65038,60505,199703,1.25564286,65194,66898
19970106,1.391668205,1.397168205,1.389168205,1.395768205,25137,62137,199703,1.25662077,25590,68922
19970107,1.396168205,1.403768205,1.394068205,1.395568205,14506,62311,199703,1.25642519,15005,69022
19970108,1.395168205,1.395968205,1.383068205,1.386368205,24848,66407,199703,1.24723279,25932,73297
19970109,1.385968205,1.388568205,1.381168205,1.383668205,16840,66999,199703,1.24449463,17409,73532
19970110,1.384468205,1.387368205,1.376768205,1.378768205,24284,67856,199703,1.23960505,24756,74814
19970113,1.377968205,1.380968205,1.372368205,1.376068205,21697,68610,199703,1.23686689,21944,75638
19970114,1.376068205,1.378568205,1.368168205,1.370568205,22267,71733,199703,1.23139057,22544,78904
19970115,1.370368205,1.376768205,1.367068205,1.376068205,25885,70004,199703,1.23686689,26230,77307
19970116,1.376068205,1.377368205,1.368168205,1.370768205,23420,70979,199703,1.23158615,23617,78351
19970117,1.369568205,1.370968205,1.354668205,1.356268205,40157,75255,199703,1.21711301,41667,82414
19970121,1.345168205,1.353568205,1.343968205,1.344168205,39843,75738,199703,1.20498686,40342,83047
19970122,1.344368205,1.345368205,1.331668205,1.333368205,48866,81737,199703,1.1942298,50009,89168
19970123,1.334168205,1.340268205,1.331268205,1.336368205,37545,82028,199703,1.19716354,37959,89293
19970124,1.337268205,1.347868205,1.336168205,1.343168205,28333,80437,199703,1.20400895,28633,87925
19970127,1.341768205,1.341768205,1.328068205,1.331468205,28267,85013,199703,1.19227397,28769,92363
19970128,1.330868205,1.331868205,1.323068205,1.329668205,26856,85778,199703,1.19051372,27128,93174
19970129,1.331068205,1.339068205,1.323968205,1.333968205,27414,82668,199703,1.19481655,27648,90013
19970130,1.332568205,1.341568205,1.328668205,1.338068205,23908,78868,199703,1.19892379,25329,86206
19970131,1.337468205,1.341968205,1.333568205,1.336768205,19701,79237,199703,1.19755471,19900,86633
19970203,1.335168205,1.336168205,1.328268205,1.334568205,18636,81258,199703,1.1954033,19000,88628
19970204,1.334768205,1.337268205,1.330068205,1.330868205,14897,82018,199703,1.19168722,15015,89445
19970205,1.330468205,1.332968205,1.325968205,1.329268205,18628,84672,199703,1.19012256,18789,92172
19970206,1.331868205,1.334168205,1.322868205,1.326768205,17265,80648,199703,1.18757998,17617,88223
19970207,1.326368205,1.327368205,1.308768205,1.321268205,56418,86283,199703,1.18210365,57056,94281
19970210,1.327568205,1.331268205,1.320468205,1.323068205,45084,89004,199703,1.1838639,45744,96956
19970211,1.322668205,1.323968205,1.304868205,1.308768205,37692,91381,199703,1.16958634,38279,99418
19970212,1.306768205,1.309568205,1.296668205,1.302468205,32798,93706,199703,1.16332768,34046,101966
19970213,1.302068205,1.307968205,1.298368205,1.302868205,20457,90407,199703,1.16371885,21109,98716
19970214,1.302268205,1.304868205,1.297168205,1.300568205,18597,90478,199703,1.16137185,19130,98705
19970218,1.296868205,1.303468205,1.288268205,1.302468205,34130,87469,199703,1.16332768,35448,95936
19970219,1.300768205,1.305068205,1.290768205,1.293668205,29312,89437,199703,1.15452645,29860,97963
19970220,1.292868205,1.303068205,1.291168205,1.300968205,24471,89812,199703,1.16176302,25150,98255
19970221,1.302668205,1.304468205,1.297068205,1.298768205,15781,90599,199703,1.15961161,17186,99450
19970224,1.299968205,1.313668205,1.299968205,1.309768205,49842,90079,199703,1.17056425,51119,99621
19970225,1.308768205,1.311868205,1.305468205,1.309968205,24822,87699,199703,1.17075984,26634,98014
19970226,1.310168205,1.313468205,1.294668205,1.298368205,43608,90645,199703,1.15922044,45577,102023
19970227,1.298168205,1.301868205,1.294268205,1.298568205,26285,91288,199703,1.15941602,26947,102921
19970228,1.299368205,1.302668205,1.293668205,1.298168205,25980,90459,199703,1.15902486,28942,103287
19970303,1.295668205,1.298168205,1.291368205,1.291968205,22656,90761,199703,1.1527662,24900,103637
19970304,1.292668205,1.292668205,1.280168205,1.280768205,46763,93253,199703,1.14161797,57694,112867
19970305,1.280768205,1.284068205,1.279368205,1.281968205,17216,91533,199703,1.14279147,24534,115160
19970306,1.282168205,1.284668205,1.276068205,1.279968205,19112,88876,199703,1.14083564,23357,114307
19970307,1.279568205,1.282168205,1.275868205,1.279768205,26332,84343,199703,1.14064006,34576,115463
19970310,1.283068205,1.289968205,1.281168205,1.289568205,28737,41534,199706,1.15667786,86505,116883
19970311,1.289168205,1.291268205,1.284868205,1.287768205,22099,50975,199706,1.15491762,39351,120262
19970312,1.287968205,1.296168205,1.281968205,1.295068205,32810,58588,199706,1.16215419,48277,119932
19970313,1.294668205,1.296968205,1.285068205,1.285268205,33917,64461,199706,1.15237504,42282,119794
19970314,1.286568205,1.296168205,1.283268205,1.294268205,31446,65063,199706,1.16137185,39795,115986
19970317,1.293668205,1.300068205,1.291868205,1.296368205,24050,64031,199706,1.16352327,37902,111137
19970318,1.297368205,1.309468205,1.293668205,1.308468205,51992,62438,199706,1.17564941,52174,65021
19970319,1.309068205,1.309268205,1.300068205,1.302868205,20708,62130,199706,1.16997751,20769,64750
19970320,1.302868205,1.310268205,1.293668205,1.295368205,40208,62929,199706,1.16254535,40460,65615
19970321,1.294868205,1.303268205,1.293468205,1.299668205,23361,59891,199706,1.16684818,23387,62567
19970324,1.298168205,1.300468205,1.294468205,1.298568205,9161,59307,199706,1.16567468,9179,61974
19970325,1.297768205,1.300068205,1.290768205,1.296768205,15852,60155,199706,1.16391443,15884,62807
19970326,1.295768205,1.299568205,1.292268205,1.296568205,18552,61273,199706,1.16371885,18575,63903
19970327,1.296568205,1.308868205,1.296568205,1.307968205,29045,60784,199706,1.17506266,29167,63469
19970331,1.303468205,1.317168205,1.302068205,1.306368205,31482,60999,199706,1.173498,31592,63766
19970401,1.306368205,1.315568205,1.305968205,1.314168205,22461,63024,199706,1.18132132,22545,65795
19970402,1.313168205,1.313568205,1.304368205,1.304568205,21279,61568,199706,1.17173775,21346,64325
19970403,1.305368205,1.313368205,1.302668205,1.311668205,25040,62721,199706,1.17877874,25075,65471
19970404,1.310668205,1.311868205,1.298768205,1.299668205,31811,62736,199706,1.16684818,31844,65503
19970407,1.299668205,1.299668205,1.280968205,1.282068205,57766,76629,199706,1.14924571,57864,79400
19970408,1.281568205,1.282668205,1.276668205,1.279368205,24135,78507,199706,1.14650755,24382,81287
19970409,1.279168205,1.281368205,1.270168205,1.271568205,31899,82357,199706,1.13868423,32074,85180
19970410,1.271768205,1.280168205,1.270168205,1.276068205,20674,80119,199706,1.14318264,20857,83006
19970411,1.276468205,1.277068205,1.270768205,1.274668205,20409,79972,199706,1.14181355,20550,82890
19970414,1.274268205,1.277268205,1.268068205,1.268968205,13630,82320,199706,1.13614165,13732,85217
19970415,1.268668205,1.272368205,1.263368205,1.270968205,22974,83581,199706,1.13809748,23178,86439
19970416,1.270368205,1.272568205,1.268068205,1.269168205,13062,83630,199706,1.13633723,13798,87127
19970417,1.269168205,1.274068205,1.268268205,1.271968205,21141,86748,199706,1.13907539,21382,90282
19970418,1.272368205,1.280768205,1.270568205,1.279968205,18342,85704,199706,1.1470943,18535,89213
19970421,1.281368205,1.290768205,1.279368205,1.289368205,39306,80245,199706,1.15648228,39391,83751
19970422,1.289568205,1.290868205,1.276468205,1.277468205,22867,82072,199706,1.14455172,22984,85564
